,Unnamed: 0,ward code,total_room,Entire home/apt,Hotel room,Private room,Shared room,avg_price,avg_minimum_nights,avg_reviews_per_month,avg_availability_365,avg_star_rate,ward name,nonwork_rate,middle_high_class_pro,advanced_education_rate,public_transport_station_coverage,average_commute_distance,All Usual residents,unhealthy_rate,disabled_pro,average_crime,young_people,children_teenager,old_people,middle_aged,household_deprivation_rate,mean_rent_price
658,658,E05014098,171,108.0,0.0,62.0,1.0,114.3859649122807,3.415204678362573,1.0810489510489512,78.49707602339181,4.749915254237288,Brixton Windrush,0.09,0.53,0.1,0.57,3.19,9895.0,0.04,0.14,208.79,0.15,0.12,0.07,0.66,0.52,1328.34
659,659,E05014099,119,84.0,0.0,35.0,0.0,149.5546218487395,4.226890756302521,0.9103448275862068,96.5126050420168,4.802794117647059,Clapham Common & Abbeville,0.05,0.72,0.05,0.51,2.17,10054.0,0.03,0.1,62.54,0.13,0.14,0.08,0.65,0.36,1365.88
660,660,E05014100,176,106.0,0.0,69.0,1.0,119.9659090909091,4.0227272727272725,1.073984375,93.91477272727272,4.7199,Clapham East,0.08,0.61,0.08,0.6,2.71,9929.0,0.04,0.12,104.29,0.17,0.11,0.07,0.65,0.48,1338.2
661,661,E05014101,170,88.0,0.0,82.0,0.0,99.00588235294116,3.4352941176470586,1.0923913043478262,101.81176470588235,4.764803921568627,Clapham Park,0.09,0.51,0.08,0.56,3.4,13209.0,0.04,0.12,67.58,0.13,0.14,0.07,0.66,0.5,1264.26
662,662,E05014102,270,166.0,0.0,103.0,1.0,154.34814814814814,4.048148148148148,0.8893364928909953,93.14074074074074,4.779367816091954,Clapham Town,0.07,0.65,0.06,0.54,2.47,15508.0,0.03,0.12,181.96,0.14,0.11,0.09,0.66,0.41,1348.63
663,663,E05014103,67,41.0,0.0,26.0,0.0,93.53731343283582,3.701492537313433,0.8748888888888888,133.97014925373134,4.813125,Gipsy Hill,0.09,0.51,0.08,0.47,3.75,10722.0,0.05,0.16,67.46,0.1,0.2,0.09,0.61,0.52,1186.09
664,664,E05014104,242,144.0,0.0,98.0,0.0,113.52892561983472,4.904958677685951,0.7682178217821782,70.22727272727273,4.777452229299363,Herne Hill & Loughborough Junction,0.07,0.56,0.09,0.49,2.85,15963.0,0.04,0.14,145.83,0.13,0.15,0.08,0.64,0.49,1304.96
665,665,E05014105,302,159.0,0.0,140.0,3.0,132.43046357615893,4.993377483443709,1.5460816326530613,105.00331125827816,4.693640776699029,Kennington,0.09,0.51,0.09,0.51,2.62,15055.0,0.05,0.15,90.67,0.13,0.15,0.1,0.62,0.53,1301.55
666,666,E05014106,104,53.0,0.0,50.0,1.0,93.0,4.423076923076923,0.8650617283950617,101.27884615384616,4.747460317460317,Knight's Hill,0.1,0.49,0.08,0.48,3.61,16528.0,0.05,0.15,112.21,0.11,0.19,0.1,0.6,0.53,1149.51
667,667,E05014107,140,83.0,0.0,55.0,2.0,103.53571428571428,4.178571428571429,1.04251968503937,91.35,4.7475,Myatt's Fields,0.11,0.47,0.1,0.52,3.12,11074.0,0.05,0.15,75.17,0.14,0.15,0.09,0.62,0.57,1308.4
668,668,E05014108,257,149.0,0.0,106.0,2.0,139.78599221789884,3.67704280155642,1.2679396984924622,109.26459143968872,4.731939393939394,Oval,0.09,0.53,0.09,0.54,2.75,12174.0,0.04,0.14,84.33,0.14,0.11,0.1,0.65,0.54,1317.41
669,669,E05014109,118,62.0,1.0,54.0,1.0,102.90677966101696,3.016949152542373,0.6153932584269663,94.39830508474576,4.792058823529412,St Martin's,0.09,0.46,0.1,0.56,3.43,10382.0,0.04,0.14,66.75,0.13,0.17,0.07,0.63,0.54,1175.67
670,670,E05014110,177,108.0,0.0,69.0,0.0,123.05084745762711,4.293785310734464,0.8594520547945206,87.55367231638418,4.801271186440678,Stockwell East,0.09,0.55,0.08,0.57,2.64,10369.0,0.04,0.13,83.71,0.13,0.12,0.08,0.67,0.51,1273.82
671,671,E05014111,237,134.0,0.0,103.0,0.0,129.80590717299577,4.135021097046414,1.258288770053476,110.61603375527426,4.765547945205479,Stockwell West & Larkhall,0.1,0.46,0.09,0.57,3.38,16566.0,0.04,0.12,103.0,0.14,0.15,0.07,0.64,0.58,1273.82
672,672,E05014112,98,54.0,0.0,44.0,0.0,119.45918367346938,4.673469387755102,0.7224615384615385,101.39795918367346,4.785490196078431,Streatham Common & Vale,0.09,0.47,0.07,0.51,4.1,17331.0,0.04,0.13,93.83,0.11,0.17,0.12,0.6,0.52,1118.52
673,673,E05014113,98,43.0,0.0,55.0,0.0,97.3469387755102,4.581632653061225,0.9736842105263158,115.3265306122449,4.7843103448275865,Streatham Hill East,0.09,0.51,0.09,0.53,3.29,10216.0,0.04,0.14,55.71,0.12,0.15,0.09,0.64,0.52,1186.09
674,674,E05014114,109,63.0,0.0,46.0,0.0,132.72477064220183,4.440366972477064,0.8083783783783783,127.30275229357798,4.837037037037037,Streatham Hill West & Thornton,0.05,0.67,0.06,0.49,2.53,10597.0,0.03,0.1,54.5,0.1,0.16,0.08,0.66,0.4,1347.72
675,675,E05014115,150,83.0,0.0,67.0,0.0,91.38,2.806666666666666,1.0125210084033611,100.72,4.783478260869565,Streatham St Leonard's,0.08,0.54,0.06,0.56,3.61,16033.0,0.03,0.13,131.46,0.1,0.16,0.09,0.65,0.5,1206.93
676,676,E05014116,101,46.0,0.0,55.0,0.0,91.2079207920792,2.841584158415841,1.2624324324324323,128.17821782178217,4.766,Streatham Wells,0.09,0.54,0.06,0.5,3.44,9880.0,0.04,0.13,55.67,0.09,0.16,0.1,0.65,0.47,1165.24
677,677,E05014117,346,243.0,0.0,101.0,2.0,193.5028901734104,7.673410404624278,1.3349805447470815,142.97976878612718,4.722124352331607,Vauxhall,0.07,0.53,0.17,0.51,2.3,9637.0,0.04,0.12,156.54,0.19,0.1,0.06,0.65,0.44,1385.51
678,678,E05014118,316,191.0,0.0,123.0,2.0,164.30379746835442,5.8765822784810124,1.3255905511811024,110.21518987341771,4.588383838383838,Waterloo & South Bank,0.07,0.46,0.25,0.45,2.41,8873.0,0.04,0.13,339.71,0.25,0.09,0.1,0.56,0.46,1382.54
679,679,E05014119,101,67.0,0.0,33.0,1.0,117.83168316831684,4.247524752475248,0.646,100.16831683168316,4.799824561403509,West Dulwich,0.07,0.61,0.06,0.46,2.63,11530.0,0.04,0.13,68.92,0.09,0.18,0.12,0.61,0.43,1249.94
680,680,E09000001,485,428.0,0.0,55.0,2.0,212.95051546391755,4.517525773195876,1.4974005305039788,137.82061855670102,4.617878787878788,City of London,0.06,0.69,0.1,0.33,1.48,8572.0,0.03,0.11,,0.14,0.06,0.14,0.66,0.4,1400.0
